jobid,submit,start,end,nnodes,duration,max_memory,randomness
470,170565999,170565999,170566024,2,24,23,0.8497907945497466
471,170566000,170566000,170566025,2,24,22,0.2032587160919601
472,170566001,170566002,170566025,2,23,22,0.4476024252894195
473,170566002,170566003,170566026,2,22,24,0.715718535650527
474,170566003,170566003,170566025,2,21,69,0.10703547602946362
475,170566008,170566008,170574651,2,8643,91,0.523339398052604
476,170566020,170566021,170566028,1,7,67,0.16085741430205724
477,170566027,170566027,170566043,1,16,27,0.18366761381369
478,170566033,170566035,170566191,2,155,39,0.8036733650624219
479,170566041,170566042,170566060,2,18,23,0.8838576396025555
480,170566042,170566042,170566064,2,21,22,0.30366894579554005
481,170566042,170566042,170566063,2,20,22,0.6330037903463588
482,170566043,170566044,170566065,2,21,44,0.42942562177167687
483,170566044,170566044,170566064,2,20,44,0.6302207613280901
484,170566058,170566058,170566063,1,5,68,0.9414981831908381
485,170566079,170566079,170566097,1,17,25,0.9056354705759652
486,170566080,170566081,170567164,1,1083,36,0.16083301097957992
487,170566082,170566082,170566102,2,20,22,0.11274007321534896
488,170566083,170566083,170566101,2,18,22,0.311939802396901
489,170566083,170566083,170566091,2,7,31,0.025208924866181204
490,170566084,170566084,170566102,2,18,22,0.7545792879969877
491,170566084,170566084,170569045,1,2961,133,0.2364742463465126
492,170566084,170566084,170566107,2,22,44,0.1091587799723307
493,170566085,170566085,170566104,2,18,40,0.9052118382336297
494,170566087,170566093,170566193,2,99,31,0.9540294052529481
495,170566089,170566089,170566096,5,7,64,0.8405270020979649
496,170566098,170566098,170566107,2,9,25,0.3855427195818487
497,170566099,170566109,170566610,1,501,22,0.798197298175752
498,170566104,170566109,170566473,4,364,54,0.31397477487101366
499,170566105,170566105,170566127,2,21,23,0.26036430355212303
500,170566113,170566121,170566624,1,502,21,0.5240016492722106
501,170566114,170566114,170568816,1,2701,36,0.23467657091371164
502,170566114,170566114,170566131,1,16,18,0.2522161071345229
503,170566126,170566126,170568831,1,2704,54,0.14108139319529756
504,170566130,170566130,170566186,5,55,57,0.40439038897894153
505,170566131,170566132,170566263,1,130,122,0.22987760290039183
506,170566134,170566134,170566539,1,404,32,0.4869566607853938
507,170566139,170566146,170566506,1,360,491,0.09480284466281508
508,170566150,170566171,170566676,1,505,22,0.5409601922737977
509,170566152,170566158,170566664,1,505,20,0.4506923424288092
510,170566152,170566152,170566178,2,25,104,0.28345549772573375
511,170566167,170566171,170566676,1,505,21,0.403123584257158
512,170566183,170566196,170566918,1,721,19,0.2070548976054597
513,170566183,170566196,170566918,1,721,17,0.7901430117796202
514,170566185,170566185,170566193,1,8,18,0.9206340583102248
515,170566208,170566209,170566235,1,26,17,0.6495575863527949
516,170566219,170566219,170566343,2,124,30,0.7587948061474434
517,170566227,170566227,170566771,1,543,43,0.43503037008484313
518,170566243,170566245,170566250,2,4,18,0.6092059629735775
519,170566243,170566245,170566253,8,7,18,0.10083800078697791
520,170566243,170566245,170566253,8,7,21,0.8875680403464811
521,170566243,170566245,170566253,8,7,19,0.9515630738269589
522,170566243,170566245,170566260,4,14,29,0.863464163363131
523,170566243,170566482,170566846,4,364,32,0.6836097943121054
524,170566243,170566245,170566253,8,7,56,0.958357868943427
525,170566243,170566245,170566253,8,7,19,0.6297098684075879
526,170566251,170566258,170566308,2,50,62,0.3242448219881373
527,170566252,170566258,170566309,2,51,62,0.19200233839543102
528,170566253,170566258,170566310,2,52,62,0.42810394851157085
529,170566254,170566258,170566310,2,52,62,0.8439610892328083
530,170566255,170566258,170566310,2,52,62,0.4502535172989549
531,170566258,170566258,170566302,5,43,21,0.11553550131886337
532,170566267,170566283,170566648,2,365,33,0.9887983059553207
533,170566267,170566283,170566648,2,365,30,0.5390016182438688
534,170566267,170566270,170566633,2,362,34,0.6979103652174483
535,170566267,170566270,170566633,2,362,55,0.22330656820171402
536,170566267,170566270,170566633,2,362,33,0.177277722769137
537,170566267,170566270,170566633,2,362,33,0.38795633713160493
538,170566267,170566270,170566633,2,362,34,0.43623048562643174
539,170566286,170566288,170566408,1,120,131,0.6963238839461005
540,170566286,170566295,170566479,1,184,28,0.2051803289133035
541,170566288,170566295,170567018,1,723,25,0.06537517996379383
542,170566311,170566317,170567041,1,724,190,0.16191827266333758
543,170566317,170566320,170566372,2,52,62,0.6817248143314129
544,170566317,170566318,170566328,1,9,17,0.5789556013025939
545,170566318,170566320,170566374,2,54,62,0.24791720935674988
546,170566319,170566332,170566384,2,52,63,0.9367079521275533
547,170566320,170566332,170566383,2,51,61,0.6808644101703737
548,170566321,170566332,170566384,2,52,63,0.4152991427748258
549,170566326,170566326,170567406,1,1080,32,0.0377335592411131
550,170566328,170566332,170567057,1,725,22,0.21571831446630318
551,170566336,170566344,170567069,1,724,27,0.7042459206719305
552,170566344,170578311,170578365,6,54,86,0.19571157195896016
553,170566347,170566347,170566673,1,325,59,0.9360089600650561
554,170566352,170566352,170566531,1,179,21,0.9000851177077119
555,170566364,170566364,170567449,1,1085,25,0.001597948196937371
556,170566365,170566365,170566401,1,36,18,0.6363393296341008
557,170566395,170566395,170566687,8,292,69,0.41314655029538017
558,170566410,170566410,170566700,8,289,32,0.6012482774455676
559,170566413,170566419,170566474,2,54,62,0.44326559032561774
560,170566414,170566419,170566474,2,55,62,0.03219829373050498
561,170566416,170566419,170566474,2,54,67,0.37843156719059323
562,170566417,170566419,170566474,2,54,86,0.1262786952840106
563,170566417,170566417,170566448,1,30,68,0.9967947297407628
564,170566418,170566419,170566474,2,54,78,0.5800894249598211
565,170566441,170566444,170566475,5,31,22,0.03563891850262779
566,170566473,170566475,170566520,1,44,34,0.8757369499535712
567,170566473,170566482,170567462,1,980,23,0.27144699591095167
568,170566479,170566481,170566532,2,50,62,0.14480801262358356
569,170566481,170566481,170566533,2,52,63,0.25981421653285597
570,170566482,170566494,170566545,2,51,63,0.39235447421068004
571,170566483,170566494,170566546,2,51,62,0.0853645888025586
572,170566484,170566494,170566545,2,51,62,0.8696756949751284
573,170566490,170569917,170578500,60,8582,63,0.009820034795437138
574,170566531,170566531,170566960,1,429,491,0.09951293113429416
575,170566533,170566534,170566713,1,179,31,0.8732880100540242
576,170566546,170566556,170566607,2,51,62,0.8033628295949524
577,170566547,170566556,170566608,2,51,62,0.796887050649318
578,170566548,170566569,170566620,2,51,62,0.49989219099522986
579,170566549,170566556,170566607,2,50,62,0.08217044928184225
580,170566549,170566556,170566624,5,67,41,0.11438496941763532
581,170566550,170566556,170566607,2,50,62,0.3198998194195354
582,170566551,170566551,170566566,1,14,18,0.10214338511017607
583,170566570,170566581,170567416,1,834,22,0.3956411012998845
584,170566577,170566577,170566581,1,4,17,0.9165055530254935
585,170566587,170566587,170567953,1,1366,85,0.03692176366642408
586,170566595,170566606,170566969,1,362,28,0.5074805890575638
587,170566610,170566619,170567124,1,505,22,0.7058227711915286
588,170566611,170566611,170566615,1,3,17,0.1859534111129466
589,170566612,170566619,170566669,2,50,62,0.8798010559953728
590,170566614,170566619,170566671,2,52,63,0.7854524707340996
591,170566615,170566619,170566669,2,50,73,0.4943155623885269
592,170566617,170566619,170566671,2,52,62,0.6591121312831185
593,170566619,170566631,170566683,2,52,62,0.3004795549571495
594,170566624,170566631,170567134,1,502,21,0.02768730454594681
595,170566628,170566631,170566692,5,60,21,0.21895477778222894
596,170566629,170566629,170566651,1,21,20,0.4684350472075707
597,170566664,170566669,170567171,1,502,20,0.16383119999901574
598,170566676,170566681,170567182,1,501,22,0.2385954812523735
599,170566676,170566681,170567185,1,503,21,0.8619981322947867
600,170566679,170566679,170566682,1,2,22,0.9414482688445441
601,170566684,170566945,170566962,1,16,22,0.39036072930499066
602,170566692,170566693,170568719,1,2025,31,0.8246465100048861
603,170566693,170566693,170568720,1,2026,33,0.4416049800375098
604,170566703,170566703,170566718,1,15,18,0.8676139895796836
605,170566711,170566719,170566769,2,50,73,0.04066485517162011
606,170566713,170566719,170566770,2,51,62,0.828624154180888
607,170566714,170566719,170566769,2,50,63,0.5119356273713261
608,170566716,170566719,170566770,2,51,62,0.30611151639299417
609,170566717,170566719,170566770,2,51,64,0.4895931884742891
610,170566719,170566719,170567438,1,719,23,0.5389255270834821
611,170566722,170566883,170568910,1,2027,31,0.7309898528101064
612,170566722,170566883,170568911,1,2028,33,0.7481442523633433
613,170566723,170566883,170568909,1,2025,32,0.7066206773461831
614,170566723,170566895,170568916,1,2021,58,0.9903693517914137
615,170566724,170566895,170568918,1,2023,32,0.14632267890338868
616,170566727,170566731,170566773,5,41,34,0.5946820679538307
617,170566729,170566729,170566738,1,9,18,0.9449946614657652
618,170566732,170566732,170567456,1,724,58,0.3579773602847741
619,170566733,170566733,170566745,1,12,30,0.07843391565852076
620,170566763,170566763,170566774,1,11,18,0.6543565516282384
621,170566771,170566782,170566828,5,45,37,0.43966441003246304
622,170566779,170566782,170566834,2,51,73,0.052174817338899504
623,170566781,170566782,170566833,2,50,62,0.1058651401044769
624,170566782,170566782,170566833,2,50,63,0.9404073010908687
625,170566783,170566795,170566850,2,55,62,0.6530547729201912
626,170566784,170566807,170566861,2,53,63,0.26222747198764784
627,170566795,170566795,170566804,1,8,18,0.02075637398052954
628,170566810,170566815,170567538,1,723,356,0.5299472688048091
629,170566830,170566830,170566835,1,4,30,0.570243588021322
630,170566851,170566851,170566867,1,16,20,0.6136925247196056
631,170566851,170566851,170566867,1,15,30,0.709980342247312
632,170566851,170566851,170566867,1,15,30,0.4137524780824343
633,170566851,170566851,170566867,1,15,17,0.10198463416087333
634,170566851,170566869,170566876,1,7,17,0.9838194499160547
635,170566851,170566869,170566879,1,9,30,0.44827316122616323
636,170566851,170566869,170566876,1,7,30,0.5460196200833665
637,170566851,170566869,170566876,1,7,30,0.5751093551695473
638,170566851,170566877,170566885,1,7,20,0.46230326286581247
639,170566851,170566879,170566886,1,7,40,0.49313412321498284
640,170566851,170566887,170566894,1,7,21,0.50056386242526
641,170566851,170566887,170566894,1,7,21,0.33249261474416303
642,170566851,170566887,170566894,1,7,31,0.1966520429427543
643,170566851,170566887,170566894,1,7,30,0.19052401485895842
644,170566851,170566896,170566904,1,8,54,0.4074577563784666
645,170566851,170566895,170566904,1,8,54,0.9449872590494531
646,170566851,170566901,170566909,1,7,21,0.7711258764446549
647,170566851,170566901,170566909,1,8,21,0.5740089937383775
648,170566851,170566905,170566913,1,7,54,0.917822252664822
649,170566851,170566906,170566914,1,8,30,0.5939698004374748
650,170566852,170566910,170566917,1,7,54,0.1765457880505943
651,170566852,170566911,170566918,1,7,21,0.32472225213857886
652,170566852,170566913,170566920,1,7,18,0.8434485794271047
653,170566852,170566915,170566922,1,7,18,0.43651241527664564
654,170566852,170566920,170566928,1,7,18,0.6364769590282622
655,170566852,170566920,170566930,1,9,17,0.8733549247789383
656,170566852,170566922,170566929,1,7,18,0.9001648012701321
657,170566852,170566926,170566935,1,9,17,0.17766017653734034
658,170566852,170566929,170566937,1,7,18,0.35672142047579813
659,170566852,170566930,170566937,1,7,30,0.06755822069438544
660,170566852,170566931,170566938,1,7,17,0.11918287223949897
661,170566852,170566936,170566944,1,7,17,0.42663330880408046
662,170566852,170566938,170566946,1,8,18,0.3654673486693003
663,170566852,170566938,170566946,1,7,63,0.07638918661611815
664,170566852,170566939,170566947,1,7,30,0.29037528462227735
665,170566852,170566945,170566953,1,8,18,0.6631463180154055
666,170566852,170566947,170566955,1,7,25,0.28286713717978285
667,170566852,170566947,170566954,1,7,57,0.2507779739507032
668,170566852,170566948,170566955,1,7,18,0.05317334247117045
669,170566852,170566954,170566962,1,7,18,0.8574603655839917
670,170566852,170566956,170566964,1,8,57,0.7667532727349591
671,170566852,170566956,170566964,1,8,30,0.4381020341017291
672,170566852,170566956,170566964,1,8,45,0.6198670725270545
673,170566852,170566963,170566971,1,8,60,0.9464647985178776
674,170566852,170566965,170566972,1,7,18,0.25018273021673954
675,170566852,170566858,170567222,4,363,33,0.3057973542744371
676,170566852,170566965,170566973,1,8,18,0.1667693022734189
677,170566852,170566858,170567222,4,363,33,0.3013578127616673
678,170566852,170566858,170567222,4,363,34,0.7940349460705574
679,170566852,170566966,170566973,1,7,17,0.7278508682785514
680,170566852,170566858,170567222,4,363,33,0.4386561943887102
681,170566852,170566972,170566979,1,7,45,0.6996791637964918
682,170566852,170566858,170567222,4,363,38,0.7548789234140026
683,170566852,170566974,170566981,1,7,18,0.10813402583812626
684,170566852,170566858,170567222,4,363,65,0.5531662871599574
685,170566852,170566974,170566982,1,7,57,0.22184597114694038
686,170566852,170566858,170567222,4,363,35,0.6145173201363225
687,170566852,170566974,170566982,1,7,30,0.4753241321030809
688,170566852,170566858,170567222,4,363,32,0.48851036808065573
689,170566852,170566980,170566988,1,7,17,0.8836682618442233
690,170566852,170566982,170566990,1,8,75,0.9267778929245531
691,170566853,170566983,170566991,1,7,30,0.053217928615886034
692,170566853,170566983,170566991,1,7,23,0.9209327999725019
693,170566853,170566992,170567000,1,8,41,0.9539835830386045
694,170566853,170566992,170566999,1,7,17,0.777748843876223
695,170566853,170566992,170566999,1,7,17,0.35740066258798664
696,170566853,170566993,170567000,1,7,23,0.4365728618080271
697,170566853,170567001,170567008,1,7,30,0.9546973676246401
698,170566853,170567001,170567009,1,7,17,0.6672212410794797
699,170566853,170567001,170567009,1,7,17,0.38957438209720596
700,170566853,170567002,170567009,1,7,23,0.5024583135705142
701,170566858,170566870,170566898,5,27,24,0.7748104108211746
702,170566858,170567352,170567715,4,362,36,0.8622166668820223
703,170566858,170567352,170567715,4,362,36,0.41009958369787936
704,170566858,170567223,170567586,4,362,32,0.5691546676213365
705,170566858,170567352,170567715,4,362,36,0.8246313737552133
706,170566858,170567352,170567715,4,363,36,0.10420091382047725
707,170566858,170567352,170567715,4,362,39,0.3708954114567118
708,170566858,170567352,170567715,4,362,36,0.941525768774432
709,170566858,170567352,170567715,4,362,35,0.13489970590562506
710,170566868,170566869,170566873,1,4,20,0.7344194607972218
711,170566877,170566883,170566936,2,52,64,0.6832580144449318
712,170566879,170566883,170566934,2,51,73,0.6904288528861917
713,170566880,170566883,170566933,2,50,62,0.9153105832631693
714,170566881,170566883,170566934,2,50,62,0.18184385335327247
715,170566882,170566883,170566933,2,50,62,0.5259557809872225
716,170566895,170566896,170566900,3,3,31,0.3408091770913836
717,170566920,170566945,170568353,3,1407,87,0.023431612305054417
718,170566920,170566933,170567018,5,85,26,0.6480558079452936
719,170566943,170566945,170566997,2,51,73,0.19527459278047743
720,170566949,170566949,170566952,1,3,18,0.06710813756339917
721,170566953,170566953,170567260,1,307,19,0.9036122902802664
722,170566958,170566958,170567393,1,434,19,0.04095405028712773
